638,"Spring 2013",4,8,"Thursday","Second","Saxophone","Carolyn Walter",4,64,2,20130207,20130530,1,"http://sfschool.org/drupal/node/52","5th Grade Classroom",0,0,0
639,"Spring 2013",2,5,"Thursday","First","Guitar/Elementary - Group","Peter",2,32,4,20130208,20130531,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
640,"Spring 2013",2,5,"Thursday","Second","Guitar/Elementary - Private","Peter",4,64,2,20130208,20130531,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
641,"Spring 2013",6,8,"Thursday","First","MS Basketball","Staff",0,0,0,20130207,20130530,1,"http://sfschool.org/drupal/node/55","Green Top",0,0,1
642,"Spring 2013",4,8,"Thursday","Morning","Band","James",0,0,0,20130130,20130605,1,"http://sfschool.org/drupal/node/53","Music Room",0,0,1
643,"Spring 2013",6,8,"Thursday","First","Junior Counselor Preschool","Staff",0,0,2,20130207,20130530,1,"http://sfschool.org/drupal/node/73","Preschoo, Art Rooml",0,0,1
644,"Spring 2013",6,8,"Thursday","First","SMART","Staff",0,0,0,20130131,20130530,1,"http://sfschool.org/drupal/node/72","Courtyard",0,0,1
645,"Spring 2013",4,8,"Friday","First","Homework","Staff",0,0,0,20130201,20130531,1,"http://sfschool.org/drupal/node/16","Library",0,0,0
646,"Spring 2013",1,8,"Friday","First","Indoor/Outdoor Choice","Staff",0,0,0,20130201,20130531,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
647,"Spring 2013",6,8,"Friday","First","Amnesty International","Solveig",0,0,0,20130201,20130531,1,"http://sfschool.org/drupal/node/8","6th Grade Room",0,0,1
648,"Spring 2013",4,8,"Friday","First","Comic Life","Bethany",0,0,10,20130208,20130531,1,"http://sfschool.org/drupal/node/99","4th Grade Room",0,0,0
649,"Spring 2013",1,5,"Friday","First","Desserts Only!","Stacy Lee",1,16,10,20130208,20130531,1,"http://sfschool.org/drupal/node/96","Kitchen",0,0,0
650,"Spring 2013",2,5,"Friday","First","Guitar/Elementary - Group","Peter",2,32,4,20130208,20130531,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
651,"Spring 2013",2,5,"Friday","Second","Guitar/Elementary - Private","Peter",4,64,2,20130208,20130531,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
652,"Spring 2013",6,8,"Friday","First","MS Basketball","Staff",0,0,0,20130207,20130530,1,"http://sfschool.org/drupal/node/55","Green Top",0,0,1
653,"Spring 2013",6,8,"Friday","First","Junior Counselor Preschool","Staff",0,0,2,20130208,20130531,1,"http://sfschool.org/drupal/node/73","Preschool, Kitchen",0,0,1
654,"Spring 2013",6,8,"Friday","First","SMART","Staff",0,0,0,20130201,20130531,1,"http://sfschool.org/drupal/node/72","Courtyard",0,0,1
655,"Spring 2013",5,5,"Friday","First","Basketball/5th Girls","Maggie Weiss, Greg Wright",0,0,12,20130201,20130531,1,"http://sfschool.org/drupal/node/57","Green Top",0,0,1
656,"Spring 2013",4,8,"Friday","First","Typing and Computer Literacy",,1,16,12,20130208,20130531,1,"http://sfschool.org/drupal/node/104",,0,0,0
