826,Fall 2014,3,8,Wednesday,First,Homework,Liz,0,0,0,20140827,20141217,1,http://sfschool.org/drupal/node/16,Spanish,0,0,0
827,Fall 2014,1,8,Wednesday,First,Indoor/Outdoor Choice,Staff,0,0,0,20140827,20141217,1,http://sfschool.org/drupal/node/20,Yard/Flex Room,0,0,0
828,Fall 2014,6,8,Wednesday,First,Guitar/MS,Bryan,3,42,2,20140910,20141217,1,http://sfschool.org/drupal/node/62,6th Grade Room,0,0,0
829,Fall 2014,6,8,Wednesday,Second,Guitar/MS,Bryan,3,42,2,20140910,20141217,1,http://sfschool.org/drupal/node/62,6th Grade Room,0,0,0
830,Fall 2014,1,5,Wednesday,First,Ceramics,Ruth,0,0,10,20140910,20141217,1,http://sfschool.org/drupal/node/78,Art Room,0,0,0
831,Fall 2014,2,8,Wednesday,First,Drumming - Semi-private,Michaelle,3,42,2,20140910,20141217,1,http://sfschool.org/drupal/node/23,Music Room,0,0,0
832,Fall 2014,2,8,Wednesday,Second,Drumming - Private,Michaelle,3,42,2,20140910,20141217,1,http://sfschool.org/drupal/node/23,Music Room,0,0,0
833,Fall 2014,6,8,Wednesday,First,Junior Counselor,Staff,0,0,4,20140910,20141217,1,http://sfschool.org/drupal/node/73,"Preschoo, Art  & Design, Kitchen",0,0,1
834,Fall 2014,4,8,Wednesday,First,SMART,Staff,0,0,0,20140910,20141217,1,http://sfschool.org/drupal/node/72,Courtyard,0,0,1
835,Fall 2014,6,8,Wednesday,First,MS Athletics,Staff,0,0,0,20140910,20141217,1,http://sfschool.org/drupal/node/92,Community Center/Green Top,0,0,1
836,Fall 2014,3,8,Thursday,First,Homework,Staff,0,0,0,20140828,20141218,1,http://sfschool.org/drupal/node/16,Library,0,0,0
837,Fall 2014,1,8,Thursday,First,Indoor/Outdoor Choice,Staff,0,0,0,20140828,20141218,1,http://sfschool.org/drupal/node/20,Yard/Flex Room,0,0,0
838,Fall 2014,1,8,Thursday,First,Open Library,Solveig,0,0,15,20140911,20141218,1,http://sfschool.org/drupal/node/93,Art Room,0,0,0
839,Fall 2014,6,8,Thursday,First,MS Athletics,Staff,0,0,0,20140911,20141218,1,http://sfschool.org/drupal/node/92,Community Center/Green Top,0,0,1
840,Fall 2014,4,8,Thursday,,Band,James,0,0,0,20140911,20141218,1,http://sfschool.org/drupal/node/53,Music Room,0,0,1
841,Fall 2014,6,8,Thursday,First,World Music Group,James,0,0,0,20140911,20141218,1,http://sfschool.org/drupal/node/108,Music Room,0,0,1
842,Fall 2014,6,8,Thursday,First,Junior Counselor,Staff,0,0,4,20140911,20141218,1,http://sfschool.org/drupal/node/73,"Preschoo, Art Room",0,0,1
843,Fall 2014,4,8,Thursday,First,SMART,Staff,0,0,0,20140911,20141218,1,http://sfschool.org/drupal/node/72,Courtyard,0,0,1
844,Fall 2014,1,8,Friday,First,Indoor/Outdoor Choice,Staff,0,0,0,20140829,20141219,1,http://sfschool.org/drupal/node/20,Yard/Flex Room,0,0,0
845,Fall 2014,6,8,Friday,First,Amnesty International,Solveig,0,0,0,20140912,20141219,1,http://sfschool.org/drupal/node/8,6th Grade Room,0,0,1
846,Fall 2014,6,8,Friday,First,MS Athletics,Staff,0,0,0,20140912,20141219,1,http://sfschool.org/drupal/node/55,Community Center,0,0,1
847,Fall 2014,6,8,Friday,First,Junior Counselor,Staff,0,0,2,20120912,20141219,1,http://sfschool.org/drupal/node/73,"Preschool, Flex Room",0,0,1
848,Fall 2014,4,8,Friday,First,SMART,Staff,0,0,0,20140912,20141219,1,http://sfschool.org/drupal/node/72,Courtyard,0,0,1
849,Fall 2014,3,5,Friday,First,All Sports Academy,Toni,1,12,10,20140912,20141219,1,http://sfschool.org/drupal/node/116,Community Center,0,0,0
